tweet_count,mean_hashtag_usage,mean_url_usage,mean_mention_usage,mean_replies_made,mean_retweets_made,mean_reply_received,mean_retweet_received,avg_tweets_per_day,avg_word_count
2831,0.053691275167785234,0.3465206640762981,0.2596255740021194,0.16072059342988343,0.014835747085835394,0.0,1191.858707170611,2.924586776859504,10.460967855881314
1186,0.17706576728499157,0.3524451939291737,0.7209106239460371,0.09021922428330523,0.2723440134907251,0.0,57.695615514333895,1.778110944527736,11.662731871838112
3201,0.11215245235863792,0.14464229928147454,1.296469853170884,0.5685723211496407,0.22055607622617932,0.0,272.59106529209623,24.435114503816795,12.890346766635426
544,0.21691176470588236,0.025735294117647058,0.6084558823529411,0.21507352941176472,0.29044117647058826,0.0,170.92279411764707,2.141732283464567,10.121323529411764
3230,0.37430340557275543,0.06904024767801857,1.0959752321981424,0.34705882352941175,0.23591331269349844,0.0,91.83157894736843,17.180851063829788,16.844272445820433
675,0.30666666666666664,0.09333333333333334,0.6222222222222222,0.37777777777777777,0.10666666666666667,0.0,66.71851851851852,2.7777777777777777,14.623703703703704
3214,0.1568139390168015,0.2433105164903547,0.6873055382700685,0.3537647790914748,0.1179215930304916,0.0,104.27473553204729,6.157088122605364,15.18792781580585
2467,0.032833400891771385,0.8933927847588163,0.17713822456424808,0.15930279691933522,0.0012160518848804217,0.0,0.0,4.8089668615984404,11.795703283340089
3246,0.16358595194085027,0.3527418361059766,0.800369685767098,0.46950092421441775,0.140788662969809,0.0,54.125693160813306,7.213333333333333,14.237215033887862
3246,0.066543438077634,0.10874922982131854,0.789279112754159,0.5532963647566236,0.09426987060998152,0.0,21.94701170671596,15.097674418604651,13.313000616142945
347,0.484149855907781,0.9481268011527377,0.3371757925072046,0.005763688760806916,0.02881844380403458,0.0,0.0,2.3767123287671232,9.340057636887607
3223,0.04685076016134036,0.07074154514427552,0.6335712069500465,0.6112317716413279,0.0,0.0,0.009928637914986037,30.121495327102803,5.1213155445237355
3205,0.35382215288611546,0.6864274570982839,1.0430577223088924,0.05834633385335414,0.7669266770670827,0.0,99.22839313572543,4.685672514619883,15.694227769110764
3244,0.5456226880394575,0.4630086313193588,1.0869297163995069,0.02404438964241677,0.5030826140567201,0.0,57.886868064118374,98.3030303030303,17.12268803945746
3204,0.4641073657927591,0.2746566791510612,0.7921348314606742,0.24344569288389514,0.13951310861423222,0.0,34.06242197253433,2.637037037037037,17.238139825218475
3250,0.036,0.009538461538461539,0.559076923076923,0.4095384615384615,0.05015384615384615,0.0,34.08,33.854166666666664,11.841846153846154
3247,0.39113027409916845,0.6840160147828765,0.9608869725900832,0.08438558669541114,0.5488142901139513,0.0,97.83338466276562,20.167701863354036,15.884816753926701
3204,0.41042446941323346,0.2824594257178527,0.33957553058676654,0.1632334581772784,0.09051186017478152,0.0,128.62359550561797,3.3976670201484622,3.338951310861423
3210,0.270404984423676,0.2193146417445483,0.7747663551401869,0.26697819314641746,0.26479750778816197,0.0,229.81152647975077,7.149220489977728,14.146105919003116
3202,0.04840724547158026,0.30637101811367895,0.7701436602123672,0.38038725796377265,0.1258588382261087,0.0,63.29169269206746,22.23611111111111,13.714241099312929
3245,0.3935285053929122,0.10539291217257318,1.0924499229583975,0.5174114021571649,0.04992295839753467,0.0,1041.9281972265023,5.509337860780985,15.087519260400617
3201,0.09903155263980007,0.22586691658856609,0.9871915026554202,0.48609809434551704,0.22524211184005,0.0,123.95813808184943,15.925373134328359,12.056857232114965
1472,0.29483695652173914,0.37160326086956524,1.0679347826086956,0.2860054347826087,0.22282608695652173,0.0,106.80298913043478,1.8308457711442787,14.421195652173912
3225,0.1937984496124031,0.3590697674418605,0.5128682170542636,0.18356589147286823,0.1283720930232558,0.0,39.5693023255814,3.711162255466053,14.962790697674418
3157,0.27114349065568577,0.2546721571111815,0.8599936648717137,0.25213810579664236,0.16756414317389928,0.0,266.35191637630663,3.7583333333333333,12.42350332594235
2751,0.07669938204289349,0.37259178480552524,0.36895674300254455,0.26099600145401675,0.012359142130134497,0.0,1261.299890948746,2.9234856535600424,14.223918575063614
3203,0.3818295348111146,0.6827973774586326,1.1358101779581642,0.05526069310021855,0.3893225101467374,0.0,8.938495160786763,145.5909090909091,13.728691851389323
562,0.04804270462633452,0.9377224199288257,0.026690391459074734,0.01601423487544484,0.0,0.0,0.0,5.509803921568627,14.371886120996441
3228,0.02509293680297398,0.048327137546468404,0.8956009913258984,0.7146840148698885,0.04863692688971499,0.0,12.05638166047088,12.320610687022901,11.241635687732343
2190,0.11232876712328767,0.0639269406392694,0.5703196347031964,0.3958904109589041,0.048401826484018265,0.0,6.7972602739726025,2.7340823970037453,14.491324200913242
3241,0.026535020055538414,0.07250848503548288,0.4871953100894786,0.35143474236346806,0.031163221228016045,0.0,0.4955260721999383,46.3,15.773526689293428
3228,0.42441140024783147,0.34603469640644363,0.6675960346964065,0.3444857496902107,0.11648079306071871,0.0,8.561028500619578,8.517150395778364,11.843556381660472
3149,0.24547475389012385,0.02540489044140997,0.5128612257859638,0.2657986662432518,0.16417910447761194,0.0,107.99333121625914,6.31062124248497,10.447126071768816
3232,0.23391089108910892,0.19152227722772278,0.9173886138613861,0.30785891089108913,0.27722772277227725,0.0,160.46503712871288,11.97037037037037,11.057858910891088
3197,0.024397873005943073,0.04723177979355646,0.8204566781357523,0.6656240225211135,0.06318423522051923,0.0,17.528307788551768,10.279742765273312,11.166093212386613
1403,0.07840342124019957,0.08766928011404133,0.8752672843905915,0.5210263720598717,0.11475409836065574,0.0,78.30933713471133,5.821576763485477,9.138987883107626
3219,0.8779123951537745,0.44516930723827275,0.7983845914880398,0.1758310034172103,0.18670394532463497,0.0,1166.345759552656,5.511986301369863,11.87946567256912
1426,0.814866760168303,0.5918653576437588,0.5925666199158486,0.1605890603085554,0.13043478260869565,0.0,34.520336605890606,3.6847545219638245,13.063113604488079
355,1.0,0.03380281690140845,0.14084507042253522,0.0,0.14084507042253522,0.016901408450704224,1844.0366197183098,39.44444444444444,10.88450704225352
3232,0.7976485148514851,0.4368811881188119,0.3725247524752475,0.13242574257425743,0.0999381188118812,0.0,37.90810643564357,53.86666666666667,10.926361386138614
3221,0.29493945979509467,0.46010555728034774,0.725551071095933,0.3536168891648556,0.08506674945669047,0.0,61.60819621235641,4.757754800590842,8.87923005277864
3242,0.3775447254780999,0.7190006169031462,0.1906230721776681,0.051511412708204814,0.053979025293029,0.0,0.19494139420111042,41.037974683544306,15.613201727328809
3220,0.37919254658385093,0.02888198757763975,0.5394409937888198,0.2816770186335404,0.13944099378881988,0.0,124.55341614906833,6.252427184466019,11.65
3221,0.0027941633033219497,0.8680533995653523,0.003725551071095933,0.0012418503570319776,0.0,0.0,0.008692952499223843,12.631372549019607,8.087550450170754
3242,0.004009870450339297,0.0024676125848241827,0.2606415792720543,0.23442319555829735,0.005243676742751388,0.0,8.102097470697101,4.527932960893855,12.156693399136335
2109,0.215742057847321,0.04077761972498815,1.1095305832147937,0.5628259838786155,0.059743954480796585,0.0,65.3959222380275,2.8616010854816825,16.152678994784257
3237,0.08526413345690455,0.34352795798578933,0.7043558850787767,0.4683348779734322,0.08464627741736175,0.0,258.2224281742354,5.220967741935484,13.438368860055608
3225,0.05581395348837209,0.06356589147286822,0.9444961240310078,0.6607751937984496,0.05581395348837209,0.0,63.3153488372093,97.72727272727273,12.195348837209302
3214,0.031736154324828875,0.03484754200373367,0.9225264467952707,0.6686372121966397,0.0640945861854387,0.0,7.4225264467952705,114.78571428571429,9.570317361543248
3227,0.23055469476293772,0.08924697861791138,0.773163929346142,0.3765106910443136,0.11651688875116208,0.0,1191.6355748373103,3.756693830034924,13.236132630926557
3214,0.18139390168014935,0.18170504044803984,1.1515245799626634,0.5522713130056005,0.2134411947728687,0.0,61.98537647790915,3.6857798165137616,16.67548226509023
1589,1.1749528005034613,0.28256765261170547,0.35116425424795467,0.12271869100062932,0.10446821900566394,0.0,125.06230333543108,2.1826923076923075,13.260541220893645
24,0.25,0.9583333333333334,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,2.0,6.458333333333333
2511,0.07964954201513341,0.9048187972919156,1.150935882118678,0.025487853444842692,0.0629231381919554,0.0,0.0,4.5324909747292415,12.498606133014736
605,0.15537190082644628,0.343801652892562,0.5768595041322314,0.1206611570247934,0.39008264462809916,0.0,482.8429752066116,1.7485549132947977,14.857851239669422
30,0.23333333333333334,0.26666666666666666,0.3,0.13333333333333333,0.1,0.03333333333333333,0.0,1.3043478260869565,10.733333333333333
3210,0.3716510903426791,0.09626168224299066,0.8115264797507789,0.5467289719626168,0.1118380062305296,0.0,29.510280373831776,6.22093023255814,15.336760124610592
3242,0.28408389882788404,0.2640345465761875,0.9105490438001234,0.4796421961752005,0.10826650215916102,0.0,232.7649599012955,5.74822695035461,11.161628624305983
3203,0.2413362472681861,0.8829222603808929,0.25413674679987514,0.12300967842647519,0.047143303153293785,0.0,0.5413674679987511,8.727520435967303,12.81610989697159
3218,0.33903045369794904,0.4937849596022374,0.6367308887507769,0.16718458669981354,0.23399627097576134,0.0,137.35674331883158,4.245382585751979,15.229024238657551
3241,0.30916383832150574,0.23480407281703178,0.5100277692070349,0.30145016970070965,0.05893242826288183,0.0,164.209194692996,2.560031595576619,11.08053070040111
3211,0.27966365618187483,0.8081594518841483,0.34132668950482714,0.0330115228900654,0.1146060417315478,0.0,198.23824353783868,9.148148148148149,12.966988477109934
3225,0.6403100775193798,0.038449612403100776,0.017984496124031007,0.0021705426356589145,0.0037209302325581397,0.0,2.4089922480620154,3.8530465949820787,17.008992248062015
1720,0.24127906976744187,0.17209302325581396,0.8424418604651163,0.42267441860465116,0.20406976744186048,0.0,151.29418604651164,1.7356205852674067,12.11046511627907
3204,0.6198501872659176,0.21816479400749064,1.0842696629213484,0.2918227215980025,0.416354556803995,0.0,83.36860174781523,7.1042128603104215,13.98314606741573
3236,0.161619283065513,0.13411619283065512,0.8606304079110012,0.3420889987639061,0.26236093943139677,0.0,194.05840543881334,4.888217522658611,14.411619283065512
3208,0.40305486284289277,0.5411471321695761,1.2266209476309227,0.22880299251870323,0.5071695760598504,0.0,61.62718204488778,7.374712643678161,16.461658354114714
3232,0.36014851485148514,0.0906559405940594,1.2147277227722773,0.6079826732673267,0.11231435643564357,0.0,9.212561881188119,64.64,14.490408415841584
3198,0.08630393996247655,0.056910569105691054,0.9590368980612883,0.7273295809881176,0.06191369606003752,0.0,34.959036898061285,27.10169491525424,10.102564102564102
3219,1.6638707673190432,0.5865175520347934,0.8045977011494253,0.17893755824790308,0.33426529978254116,0.0,118.19353836595216,4.89209726443769,15.183908045977011
3214,0.2918481642812695,0.3802115743621655,0.6353453640323584,0.1431238332296204,0.14374611076540136,0.0,9.01929060360921,133.91666666666666,15.98133167392657
3246,1.0634627233518177,0.36537276648182376,0.8823166974738139,0.35243376463339493,0.11953173136167591,0.0,192.94916820702403,11.803636363636363,15.046518792359828
3245,0.12110939907550076,0.10323574730354391,1.0946070878274268,0.6058551617873652,0.21910631741140216,0.0,123.42095531587057,26.598360655737704,11.738058551617874
3221,0.36293076684259545,0.43682086308599816,1.1856566283762806,0.10058987891959019,0.41539894442719655,0.0,27.916485563489598,6.242248062015504,14.886060229742316
3201,0.7207122774133083,0.41424554826616683,1.2514839112777256,0.20868478600437362,0.46485473289597,0.0,37.213058419243985,9.016901408450705,14.712902218056858
3224,0.5086848635235732,0.3194789081885856,1.0632754342431763,0.34956575682382135,0.18207196029776676,0.0,37.85638957816377,13.956709956709958,11.469602977667494
1303,0.5349194167306216,0.42824251726784346,0.8549501151189562,0.33844973138910206,0.07060629316960859,0.0,396.49654643131237,2.2819614711033274,10.638526477359939
20,0.25,0.05,0.65,0.4,0.4,0.8,52.6,1.1764705882352942,9.4
306,0.35294117647058826,0.34967320261437906,1.2254901960784315,0.3954248366013072,0.10457516339869281,2.395424836601307,55.39869281045752,1.9870129870129871,15.42483660130719
3227,0.6253486210102263,0.15215370312984197,0.9535171986365045,0.279826464208243,0.19956616052060738,0.0,36.783080260303684,16.6340206185567,10.540440037186242
701,0.23680456490727533,0.10413694721825963,0.9429386590584878,0.6904422253922967,0.10271041369472182,0.0,31.510699001426534,1.5968109339407746,12.991440798858774
3236,0.311495673671199,0.18139678615574784,1.2605067985166873,0.492274412855377,0.1758343634116193,0.0,128.4057478368356,6.3203125,13.275648949320148
3190,0.3238244514106583,0.43573667711598746,0.6702194357366771,0.1677115987460815,0.3018808777429467,0.0,170.54984326018808,13.632478632478632,12.293103448275861
3219,0.3196644920782852,0.12612612612612611,0.902143522833178,0.30972351662006836,0.2668530599565082,0.0,324.28362845604227,10.059375,15.419074246660454
3245,0.43389830508474575,0.47180277349768873,0.8184899845916795,0.2893682588597843,0.149768875192604,0.0,26.68166409861325,9.95398773006135,14.477657935285054
3232,0.24195544554455445,0.20668316831683167,1.3044554455445545,0.6782178217821783,0.07147277227722772,0.0,42.772896039603964,21.263157894736842,13.457611386138614
3228,1.0712515489467163,0.12329615861214374,0.8593556381660471,0.09448574969021066,0.39312267657992567,0.0,245.5545229244114,8.991643454038996,14.287484510532838
9,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.125,18.0
3237,0.1146122953351869,0.4942848316342292,0.06827309236947791,0.004016064257028112,0.04201421068890948,0.0,1.5597775718257645,7.441379310344828,15.316033364226135
3234,0.2566481137909709,0.18119975262832405,1.1057513914656771,0.5893630179344465,0.20748299319727892,0.0,46.9882498453927,6.113421550094518,12.710265924551639
3201,0.47985004686035615,0.0718525460793502,0.5826304279912528,0.3539518900343643,0.06310527960012496,0.0,1150.1718213058418,6.572895277207392,12.0737269603249
783,0.006385696040868455,0.39846743295019155,0.1277139208173691,0.10855683269476372,0.006385696040868455,0.0,0.0970625798212005,1.8125,7.5146871008939975
3160,0.539873417721519,0.025949367088607594,0.5075949367088608,0.06930379746835443,0.4079113924050633,0.0,6354.21582278481,17.6536312849162,12.414240506329113
1116,0.3897849462365591,0.17025089605734767,0.9946236559139785,0.2025089605734767,0.48118279569892475,0.0,293.3467741935484,2.663484486873508,15.269713261648745
1501,0.40639573617588276,0.34043970686209196,1.140572951365756,0.30712858094603596,0.502998001332445,0.0,262.6009327115257,3.2349137931034484,14.461692205196536
3241,0.07435976550447393,0.06633755013884604,0.8117864856525764,0.4810243751928417,0.043813637766121565,0.0,1.5637149028077755,27.235294117647058,13.144708423326135
3215,0.45381026438569205,0.5682737169517885,1.483670295489891,0.12534992223950234,0.6650077760497667,0.0,239.52255054432348,48.71212121212121,14.75552099533437
3201,0.21149640737269604,0.21087160262417995,0.7772571071540144,0.24054982817869416,0.1668228678537957,0.0,1212.861918150578,2.3212472806381435,13.593564511090284
3227,0.3610164239231484,0.3312674310505113,1.1537031298419584,0.493337465137899,0.09544468546637744,0.0,34.87542609234583,11.996282527881041,16.85931205453982
2146,0.22460391425908668,0.42311276794035413,0.3108108108108108,0.09366262814538677,0.14585274930102515,0.0,0.5111835973904939,1.685781618224666,13.199440820130475
3222,0.26505276225946617,0.0297951582867784,0.5183116076970825,0.42520173805090006,0.0186219739292365,0.0,13.610180012414649,27.305084745762713,13.087212911235257
484,0.5991735537190083,0.23140495867768596,0.7045454545454546,0.30165289256198347,0.17768595041322313,0.0,6970.770661157025,1.4622356495468278,13.068181818181818
3203,0.1776459569153918,0.15142054324071183,0.8688729316266001,0.21667187012176084,0.21854511395566656,0.0,47.60693100218545,7.662679425837321,15.195441773337496
1302,0.7895545314900153,0.16666666666666666,1.162058371735791,0.12672811059907835,0.2887864823348694,0.0,10.461597542242703,2.9862385321100917,17.592165898617512
3220,0.1779503105590062,0.6319875776397516,0.6838509316770186,0.017701863354037266,0.3406832298136646,0.0,9.711801242236024,34.623655913978496,15.522981366459627
3229,0.48219262929699597,0.20935274078662125,0.8209972127593682,0.36543821616599564,0.2056364199442552,0.0,103.2629296995974,6.245647969052224,12.485289563332302
3215,0.060653188180404355,0.06376360808709176,0.8248833592534992,0.3785381026438569,0.2572317262830482,0.0,568.7828926905132,9.98447204968944,10.930015552099533
66,0.045454545454545456,0.803030303030303,0.045454545454545456,0.0,0.0,0.0,0.0,2.869565217391304,9.196969696969697
3193,0.23238333855308488,0.1525211399937363,1.1941747572815533,0.5505793924209208,0.17350454118383965,0.0,4624.612590040714,44.971830985915496,9.970873786407767
3227,0.27424852804462346,0.1282925317632476,0.6628447474434459,0.2401611403780601,0.1834521227145956,0.0,205.80663154632785,17.164893617021278,11.06197706848466
96,0.19791666666666666,0.03125,0.6979166666666666,0.65625,0.020833333333333332,1.0833333333333333,44.572916666666664,1.411764705882353,9.916666666666666
3223,0.5572448029785914,0.1995035681042507,0.1973316785603475,0.15854793670493328,0.056779398076326405,0.0,32.04095563139932,4.890743550834598,16.28730995966491
1744,0.3044724770642202,0.09346330275229357,1.0389908256880733,0.5745412844036697,0.26204128440366975,0.0,225.96330275229357,3.4263261296660117,14.006307339449542
3247,0.3125962426855559,0.2651678472436095,0.7773329226978749,0.3310748383122883,0.19186941792423776,0.0,160.80843855866954,52.37096774193548,12.51401293501694
3210,0.15950155763239876,0.23457943925233646,0.9566978193146417,0.48909657320872274,0.2660436137071651,0.0,163.02367601246107,4.976744186046512,14.088473520249222
244,0.12295081967213115,0.4426229508196721,0.48770491803278687,0.30327868852459017,0.05737704918032787,0.0,0.9672131147540983,1.5844155844155845,11.024590163934427
598,0.9063545150501672,0.32608695652173914,0.46321070234113715,0.13043478260869565,0.28595317725752506,0.0,294.90301003344484,2.282442748091603,13.259197324414716
10,0.3,0.8,0.1,0.0,0.0,0.0,0.0,1.25,18.0
3211,0.5805045157271878,0.16879476798505139,1.3207723450638431,0.3260666459047026,0.3777639364683899,0.0,31.855808159451882,13.15983606557377,14.913422609778886
1694,0.30991735537190085,0.8288075560802833,0.09208972845336481,0.08264462809917356,0.0029515938606847697,0.0,0.0,5.412140575079873,15.685360094451003
3245,0.6357473035439137,0.19815100154083204,0.5562403697996918,0.32819722650231126,0.07858243451463791,0.0,23.47457627118644,8.988919667590027,15.667180277349768
3221,0.29338714684880474,0.3986339646072648,0.666252716547656,0.2825209562247749,0.15802545793231915,0.0,133.76156473144985,4.382312925170068,15.10990375659733
2466,0.062449310624493104,0.08029197080291971,0.551094890510949,0.39253852392538524,0.06609894566098945,0.0,103.97323600973236,2.9114521841794567,11.328061638280616
